word;tag;freq_A1;freq_A2;freq_B1;freq_B2;freq_C1;freq_C2
multiple;NOM;0.0;0.0;0.0;0.0;0.0;4.0185
multiplication;NOM;0.0;0.0;20.9593;2.2839;80.2715;38.656
multiplicité;NOM;0.0;0.0;0.438;0.0;0.0;0.0
multiplier;VER;0.7319;7.8519;29.7219;41.3713;121.9436;56.7717
multitude;NOM;0.0;0.6228;0.0;21.1206;0.0;0.0
municipal;ADJ;0.0;17.8737;71.055;0.0;49.5147;113.6757
municipalité;NOM;0.0;0.6228;14.7014;1.2705;6.0005;25.6659
munir;VER;0.0;0.3721;7.0882;14.4824;6.0005;19.328
muqueuse;NOM;0.0;0.0;0.0;0.0;12.0009;19.328
mur;NOM;82.4227;121.9108;123.3321;243.0972;49.5147;0.0
muraille;NOM;0.0;0.0;11.3635;0.0;0.0;0.0
mural;ADJ;16.1754;0.0;0.0;0.911;0.0;0.0
murmure;NOM;1.1123;4.1986;13.8117;1.3018;6.8846;0.0
murmurer;VER;0.8346;5.8194;21.3363;1.8983;3.4423;0.0
musc;NOM;0.0;0.0;0.0;0.0;0.0;4.0185
muscadet;NOM;2.5271;0.0;0.0;0.0;0.0;0.0
muscle;NOM;0.0;0.0;0.0;0.0;6.8846;51.3319
muscler;VER;0.0;4.091;0.3906;0.0;0.0;12.833
musclé;ADJ;0.0;0.0;0.0;0.8102;0.0;0.0
musculaire;ADJ;0.0;0.0;0.0;0.0;52.6794;38.4989
musculation;NOM;0.9121;0.606;0.0;0.0;0.0;0.0
musculature;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
museau;NOM;0.0;0.0;0.0;0.0;0.0;19.328
museler;VER;0.0;0.0;0.0;0.0;3.4423;0.0
muser;VER;10.5862;0.0;3.6048;0.0;0.0;0.0
musette;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
music-hall;NOM;0.0;0.0;0.3906;1.7933;0.0;0.0
musical;ADJ;16.1999;21.6892;53.6511;11.6267;51.4303;0.0
musicien;NOM;27.7883;32.4252;29.2663;1.8983;20.024;0.0
musique;NOM;487.8106;240.5298;295.4517;106.6866;114.8445;19.328
musli;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
musqué;ADJ;0.0;0.0;0.0;0.0;0.0;4.0185
musulman;ADJ;8.6931;0.0;0.0;2.2839;0.0;19.328
musée;NOM;544.4966;100.7859;161.4161;37.5577;62.7057;0.0
muséologue;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
mutation;NOM;0.0;0.0;9.0048;0.0;61.8536;138.6137
muter;VER;0.0;0.0;0.0;0.0;6.0005;0.0
mutilation;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
mutiler;VER;0.0;0.0;0.438;1.6204;3.4423;0.0
mutualiste;ADJ;0.0;0.0;0.0;6.8518;6.8846;0.0
mutuel;ADJ;0.0;0.4157;0.6378;0.0;6.0005;38.656
mutuellement;ADV;0.0;0.0;0.5857;0.0;0.0;0.0
mygale;NOM;0.0;0.0;0.438;0.0;0.0;0.0
mylord;NOM;0.0;0.0;1.3995;0.0;0.0;0.0
myope;ADJ;0.0;0.0;0.2504;0.0;0.0;0.0
myriade;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
myrrhe;NOM;0.0;0.0;0.0;0.0;0.0;4.0185
mystique;ADJ;0.0;0.0;0.3059;0.8102;0.0;0.0
mystère;NOM;23.959;12.2171;10.9562;83.0238;50.0526;43.8345
mystérieux;ADJ;16.2181;23.4772;84.7271;15.7322;6.0005;0.0
mythe;NOM;0.0;0.7079;9.6793;0.0;6.0005;12.833
mythique;ADJ;0.5504;0.1276;0.4665;0.0;0.0;0.0
mythologie;NOM;0.0;0.186;0.8759;0.911;0.0;0.0
moeurs;NOM;0.9051;0.0;20.5724;8.1049;6.0005;38.656
mâchoire;NOM;0.0;0.0;0.0;0.8102;6.0005;0.0
mâle;NOM;0.0;0.0;0.0;0.0;40.1357;0.0
mâle;ADJ;0.0;0.0;0.6378;0.0;20.024;0.0
mât;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
mâtiner;VER;0.0;0.0;0.5857;0.0;0.0;19.328
mèche;NOM;0.0;0.0;0.0;22.2638;0.0;0.0
mère;ADJ;7.3616;6.8542;3.5358;1.3018;20.024;0.0
mère;NOM;659.618;544.061;409.2181;584.7414;145.5018;332.3343
mètre;NOM;88.804;80.6695;170.4546;132.7685;140.1678;0.0
méandre;NOM;0.0;0.0;0.4665;0.0;0.0;0.0
mécanicien;ADJ;0.0;0.5137;0.0;0.0;0.0;0.0
mécanicien;NOM;0.0;0.4157;0.0;0.0;0.0;0.0
mécanique;ADJ;0.0;0.0;0.0;0.0;31.5653;12.833
mécanique;NOM;0.0;0.5213;14.5044;0.0;12.0009;19.328
mécanisation;NOM;0.0;0.0;0.0;0.0;4.139;0.0
mécanisme;NOM;0.0;0.0;7.3789;28.0492;27.9938;138.6137
méchamment;ADV;1.4639;0.0;0.0;0.0;0.0;0.0
méchanceté;NOM;0.0;0.0;7.1652;1.8983;0.0;0.0
méchant;ADJ;7.5737;67.1428;9.9155;13.727;0.0;0.0
méchant;NOM;0.0;9.3852;0.2331;1.2705;0.0;0.0
mécher;VER;0.7319;4.8919;3.4923;9.5296;0.0;0.0
méconnaissable;ADJ;0.0;0.0;0.0;1.3018;0.0;0.0
méconnaissance;NOM;0.0;0.0;0.5531;1.2705;0.0;0.0
méconnaître;VER;0.0;0.0;5.1837;2.2839;4.139;0.0
mécontent;ADJ;0.0;0.5137;2.6844;0.0;0.0;19.328
mécontent;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
mécontentement;NOM;0.0;0.0;0.0;8.2287;0.0;0.0
mécréant;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
mécène;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
médaille;NOM;0.0;49.6464;5.1436;0.0;0.0;12.833
médecin;NOM;58.1399;144.3255;123.3998;183.1513;139.9744;111.7223
médecine;NOM;11.6992;0.0;16.3834;3.5867;52.5392;51.3319
médias;NOM;7.6879;12.4866;56.3877;39.0908;171.0913;337.6659
médiateur;ADJ;0.0;0.0;0.0;0.0;0.0;19.328
médiateur;NOM;0.0;0.0;0.5531;0.0;0.0;0.0
médiathèque;NOM;0.0;3.7722;3.6048;2.5411;0.0;0.0
médiation;NOM;0.0;0.0;0.0;2.2839;0.0;19.328
médiatique;ADJ;0.0;0.0;9.5828;1.2705;40.0479;309.2479
médiatisation;NOM;0.0;0.0;0.4665;0.0;6.0005;0.0
médiatiser;VER;0.0;0.6228;0.5531;0.0;6.0005;19.328
médical;ADJ;0.8075;7.8733;9.2981;2.2839;86.6209;223.4446
médicalement;ADV;0.0;0.0;0.6378;0.0;0.0;0.0
médicament;NOM;1.6151;0.6008;10.6203;4.5679;95.3995;56.7717
médicamenteux;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
médicinal;ADJ;0.9051;0.0;0.0;0.0;0.0;0.0
médico-légal;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
médiocre;ADJ;0.0;0.0;0.5531;0.0;3.4423;19.328
médiocre;NOM;0.0;0.4157;0.0;0.0;0.0;0.0
médiocrité;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
médire;VER;0.0;0.0;0.5857;0.0;3.4423;0.0
méditation;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
méditer;VER;0.0;0.0;0.5531;0.0;0.0;0.0
méditerranéen;ADJ;1.2635;0.4664;14.9089;0.0;41.2358;0.0
médiéval;ADJ;11.6963;4.7285;0.438;2.2839;20.024;0.0
médiéviste;NOM;0.0;0.0;0.0;2.2839;6.0005;0.0
méfait;NOM;0.0;0.0;3.7375;2.2839;0.0;0.0
méfiance;NOM;0.0;0.6228;0.3059;8.4014;0.0;0.0
méfier;VER;0.0;4.5837;39.0569;0.911;0.0;0.0
mégot;NOM;0.0;0.0;0.1219;0.0;0.0;0.0
mélancolie;NOM;0.0;0.0;0.4665;0.0;3.4423;19.328
mélancolique;ADJ;0.0;0.0;0.2331;0.0;0.0;0.0
mélange;NOM;0.0;3.1313;12.0866;9.0915;42.0032;0.0
mélanger;VER;9.5743;8.929;3.5715;8.7861;92.2241;0.0
mélangé;ADJ;0.0;0.0;2.952;0.0;0.0;0.0
mélanésien;ADJ;0.0;0.0;0.0;0.0;4.139;0.0
méli-mélo;NOM;0.0;0.0;0.0;0.0;6.0005;12.833
mélodie;NOM;0.0;4.7328;3.3506;0.0;0.0;0.0
mélodieux;ADJ;0.0;0.0;0.6118;0.0;0.0;0.0
mélodrame;NOM;0.0;0.0;0.2331;0.0;0.0;0.0
mélomane;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
mémoire;NOM;0.9464;13.0333;28.7042;2.2839;164.5094;337.6659
mémorable;ADJ;0.0;0.0;0.3059;0.0;6.0005;0.0
mémorisation;NOM;0.0;0.0;0.438;0.0;0.0;0.0
mémoriser;VER;0.0;0.0;0.438;0.0;0.0;4.0185
ménage;NOM;45.6245;23.9907;29.3755;1.8983;123.8024;12.833
ménagement;NOM;0.0;0.0;0.438;0.0;0.0;0.0
ménager;ADJ;0.9464;3.0302;5.4966;0.0;19.861;0.0
ménager;VER;0.0;0.0;0.0;8.3751;0.0;0.0
ménestrel;NOM;1.6691;6.1619;0.0;0.0;0.0;0.0
méninge;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
ménopause;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
méplat;ADJ;0.0;0.0;0.0;0.0;3.4423;0.0
méprendre;VER;0.0;0.0;0.4665;0.0;0.0;0.0
mépris;NOM;0.0;0.0;36.4726;1.2705;6.0005;0.0
méprisable;ADJ;0.0;0.0;3.6187;0.0;0.0;0.0
méprisant;ADJ;1.2635;0.0;0.487;0.0;0.0;0.0
méprise;NOM;0.0;0.0;0.2331;1.3018;0.0;0.0
mépriser;VER;0.0;0.0;16.9523;0.0;6.0005;0.0
méridional;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
mérite;NOM;0.0;1.2017;7.0672;19.035;20.6179;0.0
mériter;VER;2.5037;16.0744;14.4038;0.0;6.0005;0.0
mérovingien;ADJ;0.0;0.0;1.1713;0.0;0.0;0.0
mésaventure;NOM;0.0;0.0;2.6373;0.0;0.0;0.0
métal;NOM;21.0937;12.6592;5.2642;0.8102;12.0009;0.0
métallique;ADJ;0.4856;4.4863;0.0;8.1049;0.0;0.0
métallurgie;NOM;0.0;1.0679;0.5857;0.0;6.0005;0.0
métamorphose;NOM;0.0;0.0;0.0;0.0;0.0;19.328
métamorphoser;VER;0.0;0.0;10.2267;6.8518;0.0;4.0185
métaphore;NOM;0.0;0.0;0.0;0.0;4.139;0.0
méthane;NOM;0.0;0.0;3.5051;0.0;6.0005;0.0
méthanol;NOM;0.0;0.0;0.0;0.0;12.0009;0.0
méthode;NOM;0.5504;1.2017;31.671;30.4094;253.2767;19.328
méthodique;ADJ;0.0;0.0;0.933;7.0007;4.139;0.0
méthodiquement;ADV;0.0;0.0;0.0;0.0;4.139;0.0
méthodologie;NOM;0.0;0.0;0.4665;0.0;13.7692;12.833
métier;NOM;30.619;55.3222;98.0187;214.6319;147.5328;19.328
métis;ADJ;0.0;0.0;0.0;0.0;4.139;0.0
métissage;NOM;0.0;0.0;0.6378;0.0;4.139;0.0
métrage;NOM;0.0;0.1276;0.3906;0.0;3.4423;0.0
métro;NOM;99.3846;23.2993;34.2755;25.0469;0.0;19.328
métro;ADJ;0.4856;0.0;0.5531;0.0;0.0;0.0
métropole;NOM;11.6992;0.0;6.7641;0.0;6.0005;0.0
métropolitain;ADJ;5.0541;0.1276;0.0;0.0;6.0005;0.0
météo;ADJ;1.2635;0.5213;0.1029;0.0;3.4423;0.0
météo;NOM;0.9121;0.4157;0.1219;0.0;6.0005;0.0
météorite;NOM;0.0;0.5594;0.438;0.0;0.0;0.0
météorologie;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
météorologique;ADJ;0.0;0.0;0.5857;2.2839;6.0005;0.0
mêler;VER;0.5504;2.1359;36.79;28.3503;50.0526;12.833
mêlée;NOM;0.0;0.0;0.3933;0.0;0.0;0.0
même;ADV;341.2427;633.5155;825.7638;1107.5763;1283.0329;925.0552
même;ADJ;465.912;866.2343;827.9285;1272.5521;937.0492;1204.7183
môme;NOM;0.0;0.5137;1.9134;0.0;0.0;0.0
mûr;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
na;INT;0.0;0.0;0.5857;0.0;0.0;0.0
nacre;NOM;0.0;0.0;0.5008;0.0;0.0;0.0
nageoire;NOM;0.0;0.0;0.0;0.0;0.0;57.984
nager;VER;7.2546;0.6111;0.0;0.0;0.0;0.0
nain;NOM;7.511;0.0;0.0;0.0;0.0;0.0
naissance;NOM;11.1727;20.1495;114.4594;18.5428;83.4219;286.1253
naissant;ADJ;0.0;0.0;0.0;0.0;12.0009;19.328
nana;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
nantais;ADJ;0.0;0.1276;0.4665;2.2839;0.0;0.0
nantir;VER;0.0;0.0;0.438;1.2705;0.0;0.0
napolitain;ADJ;0.0;0.0;0.4317;0.0;0.0;0.0
napoléon;NOM;0.0;0.0;0.0;0.8102;0.0;0.0
napoléonien;ADJ;0.0;0.0;0.0;0.0;12.0009;0.0
nappe;NOM;0.4856;1.0679;7.6811;0.0;3.4423;0.0
narcissique;ADJ;0.0;0.0;0.0;1.2705;0.0;19.328
narcissique;NOM;0.0;0.0;1.1713;0.0;0.0;0.0
narcotique;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
narcotiser;VER;0.0;0.0;0.0;2.6036;0.0;0.0
narghilé;NOM;0.0;0.0;0.0;4.5679;0.0;0.0
narine;NOM;0.0;0.0;0.438;1.822;6.0005;0.0
narquois;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
narrateur;NOM;0.0;4.8826;0.487;0.0;0.0;0.0
narratif;ADJ;0.0;0.0;0.0;0.0;0.0;19.328
nasal;ADJ;0.0;0.0;0.0;0.0;0.0;19.328
nasse;NOM;0.0;0.6008;0.0;0.0;0.0;0.0
natal;ADJ;0.8346;4.5709;9.3711;2.2839;12.0009;0.0
nataliste;ADJ;0.0;0.1276;0.0;2.2839;0.0;0.0
natalité;NOM;0.0;0.2552;3.7375;2.2839;0.0;113.6757
natation;NOM;21.3788;0.0;0.3906;0.0;0.0;12.833
natif;NOM;0.0;0.0;0.0;2.5411;0.0;0.0
nation;NOM;0.0;0.3851;14.8807;15.9876;69.823;25.6659
national;NOM;0.0;0.0;3.7375;0.0;0.0;12.833
national;ADJ;33.4693;74.6414;239.9426;162.7824;320.8237;383.1881
nationalisme;NOM;0.0;0.0;0.5531;0.0;0.0;0.0
nationalité;NOM;32.7174;3.4287;18.0762;0.8102;94.5925;0.0
natte;NOM;0.0;0.0;0.3906;1.3018;0.0;19.328
natter;VER;0.0;0.7079;0.0;0.0;0.0;0.0
naturaliser;VER;0.0;0.0;0.5857;0.0;0.0;0.0
naturalisme;NOM;0.0;0.0;0.9741;0.0;0.0;0.0
naturalité;NOM;0.0;0.0;0.0;0.0;0.0;4.0185
nature;NOM;107.7137;40.1682;123.0939;67.3661;162.175;50.4231
naturel;ADJ;16.0871;52.0116;130.2364;23.1002;230.3891;250.9018
naturel;NOM;0.0;0.1276;1.1062;2.2839;20.024;0.0
naturellement;ADV;7.3458;20.9809;32.144;14.4942;40.0479;77.4712
naufragé;NOM;0.0;0.0;0.1243;0.0;0.0;19.328
nausée;NOM;0.0;0.0;0.6378;2.2839;6.0005;0.0
nautique;ADJ;0.0;0.0;7.1906;0.0;0.0;0.0
navaja;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
naval;ADJ;0.0;0.0;0.0;1.822;0.0;0.0
navet;NOM;0.0;0.4258;0.3906;0.0;0.0;0.0
navette;NOM;0.0;4.4753;6.4999;0.0;3.4423;0.0
navigateur;NOM;0.0;4.4769;0.0;0.0;0.0;0.0
navigation;NOM;0.0;0.0;0.5531;1.2705;6.0005;0.0
naviguer;VER;0.0;0.3851;12.0265;0.0;12.4171;0.0
navire;NOM;0.0;3.8512;0.0;0.0;3.4423;0.0
nazisme;NOM;0.0;0.0;0.4665;0.0;0.0;0.0
naître;VER;269.7807;219.6693;248.9308;271.5453;207.3614;470.9661
naïf;ADJ;0.9051;0.6228;3.5822;0.0;12.0009;0.0
naïveté;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
ne;ADV;11823.6307;12833.2159;11308.906;14523.8359;9179.8103;8603.4667
nectar;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
nef;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
neige;NOM;125.0729;35.5091;108.1088;4.5679;6.0005;0.0
neiger;VER;1.2635;6.1835;0.0;0.0;0.0;0.0
neigeux;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
nerf;NOM;0.0;0.0;0.7812;0.0;72.7509;0.0
nerveux;ADJ;18.1872;4.1482;24.9429;12.8024;24.0018;57.984
nervosité;NOM;0.0;0.4664;0.0;0.0;0.0;0.0
net;ADJ;0.9051;0.5213;22.7834;0.0;3.4423;44.6051
net;ADV;0.0;0.0;0.0;0.0;0.0;19.328
nettement;ADV;0.0;0.0;15.2363;8.4014;20.6179;56.7717
nettoyage;NOM;0.0;4.7328;5.1989;0.0;3.4423;0.0
nettoyer;VER;11.3678;8.0728;18.2339;0.0;6.0005;0.0
nettoyeur;NOM;0.0;0.0;0.37;0.0;0.0;0.0
neuf;NOM;0.7319;5.9866;0.4665;0.0;4.139;0.0
neuf;ADJ;87.7092;50.806;45.1319;81.0992;125.6164;19.328
neurobiologie;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
neurobiologiste;NOM;0.0;0.0;0.438;0.0;0.0;0.0
neurologie;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
neuronal;ADJ;0.0;0.0;0.0;0.0;12.4171;57.984
neurone;NOM;0.0;0.0;0.0;1.2705;6.0005;328.5759
neurophysiologique;ADJ;0.0;0.0;0.0;1.2705;0.0;0.0
neurotransmetteur;NOM;0.0;0.0;0.0;0.0;0.0;19.328
neutraliser;VER;0.0;0.0;0.0;1.3018;0.0;0.0
neutralité;NOM;0.0;0.0;0.487;0.0;0.0;0.0
neutre;ADJ;1.1764;0.0;3.5715;1.2705;4.139;0.0
neutron;NOM;0.0;0.0;0.0;0.0;18.0014;0.0
neuvième;ADJ;0.0;0.0;0.0;0.0;8.2781;0.0
neuvième;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
neveu;NOM;20.321;21.8222;7.1907;3.5867;0.0;0.0
nez;NOM;26.5926;92.1555;54.4252;57.2855;49.5147;16.0739
ni;KON;73.542;307.489;583.3321;395.4229;502.7072;77.312
niais;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
niaiserie;NOM;0.0;0.0;0.0;2.2839;3.4423;0.0
nicher;VER;0.0;0.0;0.0;0.0;6.0005;0.0
nichée;NOM;0.0;0.0;0.185;0.0;0.0;0.0
nickel;NOM;1.1764;0.0;0.0;0.0;4.139;0.0
nicotine;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
nid;NOM;0.0;0.4157;5.9041;9.0915;0.0;0.0
nier;VER;0.0;0.0;5.9496;9.0915;0.0;25.6659
nimber;VER;0.0;0.0;0.0;0.0;3.4423;0.0
nippon;ADJ;0.0;0.0;0.0;0.0;0.0;12.833
niquer;VER;0.0;0.0;0.0;1.2705;0.0;0.0
niveau;NOM;16.0042;33.3143;109.8828;48.6553;277.2527;599.8965
nivernais;ADJ;0.0;0.0;0.185;0.0;0.0;0.0
nièce;NOM;0.0;0.0;9.9559;0.0;3.4423;0.0
noble;ADJ;1.6691;10.1363;18.9893;9.1403;0.0;0.0
noble;NOM;0.0;47.3122;0.4317;0.8102;0.0;0.0
noblesse;NOM;0.0;0.0;10.4845;0.0;0.0;0.0
noce;NOM;0.0;0.606;32.8709;0.911;0.0;0.0
nocif;ADJ;0.0;0.0;0.4665;0.0;6.0005;12.833
nocturne;ADJ;7.804;0.0;7.5506;1.7933;0.0;0.0
noir;ADJ;279.7747;174.5089;209.8491;161.8069;297.9564;19.328
noir;NOM;36.2217;6.9772;33.8129;42.2947;16.5561;19.328
noircir;VER;0.0;3.376;0.5857;0.0;0.0;0.0
noisette;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
noix;NOM;0.9051;0.0;0.0;0.0;3.4423;0.0
nom;NOM;358.7324;462.7507;550.3389;613.2838;380.2977;187.3741
nomade;ADJ;0.0;0.0;9.5298;0.0;0.0;19.328
nomadisme;NOM;0.0;0.0;0.6378;0.0;4.139;0.0
nombre;NOM;28.149;49.3383;194.3195;88.3208;421.2834;338.2794
nombreux;ADJ;261.9942;315.5641;499.7893;297.1941;348.637;952.9018
nomenclature;NOM;0.0;0.0;0.0;0.0;4.139;0.0
nominatif;ADJ;0.0;0.0;0.6378;0.0;0.0;0.0
nomination;NOM;0.0;0.4664;0.0;0.0;6.0005;0.0
nommer;VER;0.7319;12.853;61.5349;2.2839;51.4303;0.0
nommé;ADJ;0.0;5.3397;0.5857;5.38;0.0;0.0
non;ADV;2132.9709;1120.1669;717.2167;1447.1387;925.9209;1205.2065
non;INT;11.482;11.4803;15.8193;0.0;20.6179;0.0
non-conformiste;ADJ;0.0;0.0;0.4665;0.0;0.0;0.0
non-fumeur;NOM;0.9121;0.1937;2.3426;2.2839;3.4423;0.0
non-initié;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
non-lieu;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
non-observation;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
non-salarié;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
non-sens;NOM;0.0;0.0;0.0;0.3387;0.0;0.0
non-stop;ADJ;0.9464;0.0;0.0;0.0;0.0;0.0
non-voyant;NOM;0.0;0.4157;0.0;0.0;0.0;0.0
nonante;ADJ;0.0;0.0;0.0;0.0;0.0;12.833
nonchalamment;ADV;0.0;0.0;0.4317;0.0;0.0;0.0
nonchalance;NOM;0.0;0.4664;0.3906;0.0;0.0;0.0
nord;NOM;100.7919;83.7729;91.333;31.2705;55.9876;50.4231
nord;ADJ;0.0;1.2017;17.0489;9.0915;19.861;0.0
nord-africain;ADJ;0.0;0.0;0.0;0.0;0.0;19.328
nord-américain;NOM;0.0;0.4664;0.0;0.0;0.0;0.0
nord-américain;ADJ;0.0;0.0;0.0;0.0;4.139;0.0
nord-est;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
nord-ouest;NOM;2.3528;0.0;0.0;0.0;0.0;0.0
nordique;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
normal;NOM;0.0;0.0;2.6301;0.911;0.0;0.0
normal;ADJ;93.5499;112.4159;39.0778;48.994;110.3589;77.4712
normalement;ADV;0.9051;20.1815;0.4665;2.6036;20.024;19.328
normalité;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
normand;ADJ;0.0;0.4258;6.233;0.0;0.0;0.0
norme;NOM;0.0;0.0;0.0;2.2839;36.8208;95.2552
normer;VER;3.5292;0.0;0.0;0.0;0.0;0.0
norvégien;ADJ;0.0;0.0;0.3906;0.0;0.0;0.0
nosographie;NOM;0.0;0.0;1.2756;0.0;0.0;0.0
nostalgie;NOM;1.8928;0.0;26.4401;1.3018;26.3397;0.0
nostalgique;ADJ;0.0;0.6228;0.5531;8.3751;0.0;0.0
notabilité;NOM;0.0;0.0;0.438;0.0;0.0;0.0
notable;NOM;0.0;1.0679;0.0;0.0;0.0;0.0
notable;ADJ;0.0;0.0;7.5797;0.0;0.0;0.0
notaire;NOM;0.0;0.0;21.9679;0.0;0.0;0.0
notamment;ADV;11.8556;11.8378;79.5687;68.6242;258.0264;465.1839
notation;NOM;0.0;0.5137;0.0;0.0;0.0;0.0
note;NOM;39.3104;12.3293;13.0845;94.0219;54.0042;201.6923
noter;VER;58.0888;4.5382;43.3997;212.5063;66.4491;325.4685
notice;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
notifier;VER;0.0;0.0;0.0;0.0;6.0005;0.0
notion;NOM;0.0;4.486;12.2889;0.911;94.0024;183.2011
notoire;ADJ;0.0;0.0;0.0;0.0;6.0005;19.328
notoriété;NOM;0.0;0.0;3.7062;1.3018;0.0;12.833
notre;DET:POS;956.0185;1072.232;921.9921;1139.9878;1519.2008;1800.4512
nouba;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
nouer;VER;0.0;0.2891;3.4656;8.2287;0.0;0.0
nounou;NOM;0.0;0.6228;0.0;1.2705;0.0;0.0
nourrice;NOM;0.0;0.5137;0.0;0.0;4.139;0.0
nourricier;ADJ;0.0;0.0;0.0;0.0;0.0;12.833
nourrir;VER;0.0;13.177;52.4068;2.2839;52.5392;56.7717
nourrisson;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
nourriture;NOM;7.7628;38.5174;48.6506;0.0;6.0005;4.0185
nous;PRO;3674.1059;4005.0781;2679.1974;3891.8507;2847.1727;2177.9585
nouveau;ADJ;984.132;857.5941;1017.626;1097.4769;1417.5012;1448.3231
nouveau;NOM;0.9121;4.5709;3.5051;0.0;6.0005;0.0
nouveau-né;ADJ;0.0;0.0;0.0;0.0;0.0;19.328
nouveau-né;NOM;0.0;0.186;0.487;2.2839;0.0;19.328
nouveauté;NOM;0.0;6.8416;25.7258;0.8102;6.0005;0.0
nouvelle;NOM;32.3018;37.9198;22.9474;13.2935;0.0;0.0
nouvellement;ADV;0.0;0.0;0.3906;0.911;0.0;0.0
novateur;NOM;0.0;0.0;0.5531;1.2705;4.139;0.0
novembre;NOM;29.0067;14.9849;52.2715;32.0041;124.5768;38.4989
noviciat;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
noyade;NOM;0.8075;0.0;0.0;0.0;0.0;0.0
noyau;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
noyer;VER;0.0;0.0;46.7144;0.911;3.4423;0.0
nu;NOM;0.0;9.8253;7.1395;9.025;0.0;0.0
nuage;NOM;7.6913;19.8281;31.1812;14.0773;18.0014;0.0
nuageux;ADJ;0.0;0.0;3.4846;0.0;0.0;0.0
nuance;NOM;0.0;0.0;3.2407;6.8518;0.0;19.328
nuancer;VER;0.0;0.0;0.0;0.0;6.0005;0.0
nucléaire;NOM;0.9464;3.7964;0.0;0.0;0.0;346.4902
nucléaire;ADJ;0.0;9.3375;3.4688;0.0;31.3781;166.8286
nue;NOM;0.0;0.0;14.8599;1.2705;0.0;19.328
nuer;VER;0.0;0.0;0.4317;0.0;0.0;0.0
nuire;VER;0.0;0.0;5.0496;31.0018;31.3781;0.0
nuisance;NOM;0.0;0.0;8.5256;1.2705;0.0;12.833
nuisible;ADJ;0.0;0.0;0.0;0.0;4.139;12.833
nuit;NOM;415.419;679.2155;565.743;796.224;142.5474;134.1811
nuitée;NOM;2.7152;0.0;0.0;0.0;0.0;0.0
nul;ADJ;31.4216;47.8704;22.096;21.1614;18.0014;38.656
